Session_ID,breakout,title,description,startDate,startTime,endTime,industries,location,products,role,skillLevel,solutions,speakers,track,type
25,5,From Diet to All You Can Eat: Growing to a Splunk Enterprise License Agreement,"Adoption of new tools in an organization are not always straightforward. Changing requirements, customer growth, end-user ability can impact even the best-laid plans.
This presentation will walk through the driving factors and challenges of crossing the multi-TB license boundary, going on a Splunk ""diet"" to reduce growing licensing costs, then benefits to making the commitment to a Splunk Enterprise License Agreement. Learn from one organization's successes and failures with adopting Splunk as a business critical product across the organization.",2015-09-22,2015-09-22 16:15,2015-09-22 17:00,"Technology
Media and Entertainment",115-116 (Level 1) ,Splunk Enterprise,Administrator;;Architect,Good for All Skill Levels,Application Delivery;;Big Data;;Business Analytics;;Cloud Solutions;;IoT and Industrial Data;;IT Operations;;Log Management;;Security Compliance and Anti-fraud;;Best Practices;;Customer Success Story,"Jonathan Leghart - Systems Architect, Sony Network Entertainment International",Adopting,Breakout Sessions
keynote,,.conf2015 Opening Keynote ,"Join Splunk Chairman and CEO Godfrey Sullivan and other leaders as they introduce new Splunk products and unveil the latest releases in our core platform. 
You will learn how you can get an even greater value from Splunk software across application delivery, IT operations, security, business analytics and the IoT. 
Hear inspiring customer stories, see new product capabilities first-hand, and learn about Splunk?s strategic direction!",2015-09-22,2015-09-22 09:00,2015-09-22 10:30,Unknown,Unknown,Splunk Enterprise;;Splunk Cloud;;Splunk Light;;Hunk;;Splunk MINT;;Splunk App for Enterprise Security;;Splunk App for Stream,Administrator;;Architect;;Developer;;Operations Manager;;Security Analyst;;Business Manager;;CIO;;CTO;;CISO,Good for All Skill Levels,Application Delivery;;Big Data;;Business Analytics;;Cloud Solutions;;IoT and Industrial Data;;IT Operations;;Log Management;;Security Compliance and Anti-fraud,"Godfrey Sullivan - Chairman and CEO, Splunk",Keynote,Keynotes
11,3,Onboarding Data Into Splunk,"It's important to get data into Splunk right the first time. This session will show you how to get the 'important' things right, the first time, sometimes using .conf files. Some of those important things to get right include timestamp and timezone, host extractions (which hosts to extract), sourcetype, line-breaking and index. Splunk's ""schema-on-the-fly"" allows flexibility in field extractions, but we need to index things properly to find the data. This presentation will walk customers through getting different data sources, e.g., logs, database, API calls (JIRA, SFDC), FIX data into Splunk with the correct parsing rules.",2015-09-22,2015-09-22 13:00,2015-09-22 13:45,Unknown,111-112 (Level 1) ,Splunk Enterprise,Architect;;Administrator,Good for All Skill Levels,Unknown,"Andrew Duca - Sr. Professional Services Consultant, Splunk",Deploying,Breakout Sessions
17,4,How MetLife is Using Splunk to Improve Customer Experience of Our Sales and Servicing Websites,"Large enterprises often experience a variety of stability issues with their customer-facing applications which can adversely impact their customer centricity scores. At MetLife, we've been focusing on addressing these concerns over several years and found Splunk to be instrumental for a number of use cases. We started out with guerilla efforts which provided us with hands on experience to understand the variety of ways to use Splunk efficiently.
In this session, we will share our journey of taking the company focus on customer centricity and turning it into a strategic initiative from the ground up. You will be better informed of the accelerators as well as pitfalls as you mature your organization and usage of Splunk.",2015-09-22,2015-09-22 15:00,2015-09-22 15:45,Financial Services,113 (Level 1) ,Splunk Enterprise,Developer;;Operations Manager,Good for All Skill Levels,Application Delivery;;Business Analytics;;IT Operations;;Log Management;;Customer Success Story,"Mariya Gilyadova - Director, MetLife;;Bob Jones - Sr. Software Development Engineer, MetLife",Business Analytics,Breakout Sessions
10,2,Smart Splunking,"You are a Splunk Ninja whose mission is to overcome the challenges of big data using Splunk. Splunk is supporting your cause with a repository of over 200 search commands, an expanding set of visualizations, REST endpoints, and SDKs. So which solutions are best suited for which problems?
In this discussion, we will explore real world use cases and explain how they were solved with common sense queries or perhaps some SPL trickery. Ever wondered how to format a number into dollars without losing your ability to sort or subtract with it later? What about plotting attacks on a map and coloring them according to severity? How about trying to find matches using data enrichments tools when the data doesn't completely match? You will leave this session with a set of tools for solving these examples and more.
You've been building queries, dashboards, and reports that have been blowing minds all over your company. Join us and we'll take your Splunk-titude to the next level.",2015-09-22,2015-09-22 12:00,2015-09-22 12:45,Unknown,320 (Level 3) ,Splunk Enterprise,Operations Manager;;Administrator;;Developer,Intermediate,Best Practices,"Jeff Champagne - Client Architect, Splunk;;Kate Engel - Associate, Global Financial Services Organization",Using Splunk/Search Language,Breakout Sessions
192,5,Data Practice 101: An Intro to Business Data,"Join us for an introduction to business data. We will show you how to deliver successful non-core IT projects, with a focus on the people, process, and technology that makes it all happen. We will also have fun with Splunk?s own data and provide a peek into the advanced searches and pro tricks behind the .conf2015 analytics.  ",2015-09-22,2015-09-22 16:15,2015-09-22 17:00,Unknown,Unknown,Splunk Enterprise,Administrator;;Architect;;Developer;;Operations Manager;;Business Manager,Good for All Skill Levels,Big Data;;Business Analytics;;Customer Success Story;;Best Practices,"Florian Huck - Marketing Analyst, Splunk",Using Splunk/Search Language,Breakout Sessions
28,5,Search Head Clustering,"Search Head Clustering is Splunk's horizontal scaling solution for searches. As enterprises onboard more users onto Splunk deployments and the need for dashboards and alerts goes up, and search heads need to be scaled out horizontally to manage the search load.
Search Head Clustering solves this by providing highly available search heads. Administrators can group a set of machines into search head clusters and add and remove nodes dynamically as and when their requirements change.
The search heads are behind sticky load balancers which distribute the user sessions across the search head cluster members. The scheduled searches and alerts are automatically load balanced across the cluster. Configuration changes done on one search head are replicated across the members, giving an identical look and feel.
Searches are universally available throughout the cluster which gives a uniform view across the cluster. These topics and more will be covered in this session.",2015-09-22,2015-09-22 16:15,2015-09-22 17:00,Unknown,111-112 (Level 1) ,Splunk Enterprise,Architect;;Administrator,Advanced,Unknown,"Manu Jose - Senior Engineer, Splunk;;Eric Woo - Senior Engineer, Splunk",Deploying,Breakout Sessions
43,6,Deeper Insights into Water Treatment Through Splunk,"Denver Water is located in one of the healthiest states in the U.S. Being healthy means different things for different people. If you have the time, you can read food labels to see what?s in your food, but what about when you turn on the tap? Our mission is to make sure customers receive clean, safe, great-tasting water every day.
Our drinking water is 100 percent surface water that comes from rivers, lakes, streams, reservoirs and springs fed by high-quality mountain snow runoff. We vigilantly safeguard our mountain water supplies, and we carefully treat the water before it reaches our customer's tap.
Part of ensuring water quality is making sure we have adequate monitoring of our water quality from our supplies through our treatment. To do this, we need analytics that leverage our existing SCADA/ICS system and our reservoir monitoring. In this presentation, we?ll show you how we made disparate sources available to different departments within Denver Water.
",2015-09-22,2015-09-22 17:15,2015-09-22 18:00,"Energy and Utilities
Public Sector",117 (Level 1) ,Splunk Enterprise,Administrator;;Architect;;Developer;;Operations Manager;;Security Analyst;;Business Manager;;CIO;;CTO;;CISO,Advanced,IoT and Industrial Data;;Customer Success Story,"Andy Kuhn - Enterprise Architect, Denver Water",Internet of Things,Breakout Sessions
117,4,Security Operations Use Cases at Bechtel,"Bechtel Corporation is the largest construction and civil engineering company in the United States, ranking as the 4th-largest privately owned company in the United States. Since 1898, Bechtel has completed more than 25,000 extraordinary projects (many first-of-a-kind) in 160 countries on all seven continents serving the energy delivery; defense; environmental cleanup; mining and metals; oil, gas and chemicals; infrastructure and transportation; and telecommunications industries.  As such, Bechtel is a target-rich environment for a variety of cyber attacks and threats.
Since 2011, Bechtel has set out to build a world-class security operations center (SOC), which heavily relies on Splunk.  We will review several common security use cases and detail how we use Splunk within our operations. We will also discuss tricks that we developed to help ingest the large volume of indicators of compromise (IOCs) available from open source and paid threat intelligence feeds.",2015-09-22,2015-09-22 15:00,2015-09-22 15:45,"Energy and Utilities
Manufacturing
Public Sector",319 (Level 3) ,Splunk Enterprise,Security Analyst,Good for All Skill Levels,Security Compliance and Anti-fraud;;Customer Success Story,"Ryan Chapman - Incident Response Analyst, Bechtel;;Lisa Tawfall - Network Security Monitoring Team Lead, Bechtel",Security Compliance and Anti-fraud,Breakout Sessions
21,4,Cloud Super Session: How Splunk Can Help You Succeed in the Cloud,"Your business has a cloud strategy - find out how Splunk can help.
In this supersession you will learn how Splunk delivers the visibility, security and cost management you need to move to the cloud with confidence, as well as how Splunk accelerates your time-to-value by delivering all the features of Splunk Enterprise as a cloud service. 
You'll also hear customers present various use cases for Splunk Cloud, including how FINRA reduced AWS costs across select workloads by 35%, how Orrstown Bank fights the billion-dollar debit-card fraud problem, and how the City of Los Angeles built an integrated SOC spanning 40+ city agencies.  
You will walk away knowing everything Splunk does to help you succeed in the cloud.  ",2015-09-22,2015-09-22 15:00,2015-09-22 15:45,Unknown,Unknown,Splunk Cloud,Administrator;;Architect;;Developer;;Operations Manager;;Security Analyst;;Business Manager;;CIO;;CTO;;CISO,Good for All Skill Levels,Cloud Solutions;;IT Operations;;Log Management;;Security Compliance and Anti-fraud;;Application Delivery,Unknown,Cloud,Super Session
K1,,Industry Insights: Building an Effective Cyber Security Strategy,"In an increasingly networked world where industrial control systems and physical infrastructure are linked to the Internet, a cyber-based attack could have astronomically devastating physical and economic effects on society, at home and abroad. No one knows this better than General Keith Alexander, a recognized expert in warfare and security, chief of the Central Security Service and head of USCYBERCOM. In a detailed discussion of immense take-home value to technology leaders and users across the board, Alexander examines such topics as: the vulnerability of critical infrastructure; the susceptibility of the military?s command and control structure; the dependence of the economy on the Internet?s smooth functioning; and the imperativeness for the private sector to assume its portion of the responsibility for protecting the infrastructure that connects to the Internet. Moreover, he articulates a road map for what is likely to be the strategic challenge of the next several decades: how we protect our increasingly networked world in a way that preserves freedom and liberty.",2015-09-22,Unknown,Unknown,Unknown,Unknown,Unknown,Administrator;;Architect;;Developer;;Operations Manager;;Security Analyst;;Business Manager;;CIO;;CTO;;CISO,Good for All Skill Levels,Security Compliance and Anti-fraud,"{""name"":""Ret. Gen. Keith Alexander"",""title"":""""}",,Keynotes
8,2,What's New for Splunk Enterprise and Cloud,"The latest Splunk release provides breakthrough performance, capacity and management control; a new API for DevOps and IoT data collection; alert-based connectivity to business systems; and new features for large-scale data analysis. This session provides a brief overview of the entire feature set and helps you choose which drill-down sessions to attend. Repeats in breakout 2.",2015-09-22,2015-09-22 12:00,2015-09-22 12:45,Unknown,118 (Level 1) ,Splunk Enterprise;;Splunk Cloud,Administrator;;Architect;;Developer;;Operations Manager;;Security Analyst;;Business Manager;;CIO;;CTO;;CISO,Advanced,Application Delivery;;Big Data;;Business Analytics;;Cloud Solutions;;IoT and Industrial Data;;IT Operations;;Log Management;;Security Compliance and Anti-fraud,"Kevin Faulkner - Product Marketing, Splunk;;Mark Groves - Product Manager, Splunk",Splunk Enterprise/What's New?,Breakout Sessions
2,1,Splunk as a Platform for Operational Intelligence for SCADA and Other Industrial Systems,"In this session, we will cover interesting ways Splunk can be connected to industrial data, including the modular input framework, integration with messaging busses and partner products which solve specific device connectivity challenges. We'll talk about Splunk's extensible storage and analytics platforms, including the components and capabilities applicable to the advanced data science requirements of industrial OI applications.We'll also review Splunk's extensible user interfaces framework, including extensibility with JS/HTML5, third party visualization frameworks and partner products designed to solve specific UI requirements in industrial applications. ",2015-09-22,2015-09-22 11:00,2015-09-22 11:45,"Energy and Utilities
Manufacturing",113 (Level 1) ,Splunk Enterprise,Administrator;;Architect;;Developer;;Operations Manager;;Security Analyst;;Business Manager;;CIO;;CTO;;CISO,Good for All Skill Levels ,IoT and Industrial Data;;IT Operations;;Log Management;;Security Compliance and Anti-fraud,"Brian Gilmore - Solutions Marketing Manager, IOT, Splunk",Internet of Things,Breakout Sessions
27,5,Leveraging Splunk to Manage Your AWS Environment,"Building applications in the cloud brings many promises of increased speed and agility at a lower cost. But these benefits are only realized if your cloud infrastructure is secure and well managed. Learn how FINRA leverages Splunk Cloud to manage its AWS environment through security and compliance, monitor project costs and optimize its compute and storage resources.

In this session, we discuss the AWS shared responsibility model and a new developer responsibility paradigm that cloud development inherently brings. We will show how FINRA has taken advantage of Splunk?s collection methods supplemented with its own custom collection methods so that it can use Splunk Cloud to address these new cloud-based responsibilities.",2015-09-22,2015-09-22 16:15,2015-09-22 17:00,Financial Services,114 (Level 1) ,Splunk Enterprise;;Splunk Cloud,Administrator;;Architect;;Developer;;Operations Manager;;Security Analyst,Good for All Skill Levels ,Cloud Solutions;;IT Operations;;Log Management;;Security Compliance and Anti-fraud;;Application Delivery;;Customer Success Story;;Best Practices,"Gary Mikula - Senior Director, Information Security Engineering, FINRA (Financial Industry Regulatory Authority)",Cloud,Breakout Sessions
42,6,Simplified Forwarder Deployment and Deployment Server Techniques,"Installing Splunk Universal Forwarders is simple enough, but installing it effectively takes more work. Manual installation can be time consuming, and error prone if there is not some structure around the installation. Typos can render an installation of the Splunk UF useless, even detrimental to your environment.
In this session, we'll share best practices from our Splunk instance. We use a set of scripts to enable the installation of the UF on Linux, AIX and Windows to be able to be done by non-Splunk-savvy administrators so that there are no mistakes or errors in the install or configuration. This also requires effective use of the Deployment Server. In this manner the UF can be selectively installed as needed by the owners of the host services.
As a result of the scripted installation, errors in the installation are eliminated and only minimal work needs to be done by a Splunk administrator, making better use of the administrator's time and talents.",2015-09-22,2015-09-22 17:15,2015-09-22 18:00,Nonprofit,115-116 (Level 1) ,Splunk Enterprise,Architect;;Administrator,Good for All Skill Levels,Customer Success Story,"Cary Petterborg - Senior Monitoring Engineer, LDS Church",Deploying,Breakout Sessions
36,5,Harnessing Performance and Scalability in the Next Version of Splunk,"Today's commodity servers contain lots of cores. In customer sites, we often see more than 24 cores on indexer machines. How can we ensure that the Splunk indexer is making the most of the resources available on these servers? 
The next version of Splunk software introduces two features to improve its resource utilization and performance gains: 
1) Parallel Ingestion PipelineSets: Spawning parallel PipelineSets increases the rate at which Splunk can read, parse and index data
2) Search parallelization: Parallelizing the search pipelines and the summary indexing provides significant performance gains for reporting searches.",2015-09-22,2015-09-22 16:15,2015-09-22 17:00,Technology,318 (Level 3) ,Splunk Enterprise,Administrator;;Architect;;Operations Manager,Advanced,Unknown,"Sourav Pal - Engineer, Splunk;;Abhinav Nekkanti - Software Engineer, Splunk Inc",Splunk Enterprise/What's New?,Breakout Sessions
19,4,Architecting Splunk for High Availability and Disaster Recovery,"As Splunk becomes more critical to organizations and business functions, it becomes more important to maximize the uptime of the service. We'll talk about general principles of high availability and disaster recovery with Splunk software. We'll also discuss the various mechanisms for providing them, the levels of availability, relative advantages and costs of each of them.",2015-09-22,2015-09-22 15:00,2015-09-22 15:45,Unknown,111-112 (Level 1) ,Splunk Enterprise,Administrator,Intermediate,Unknown,"Dritan Bitincka - Principal Solutions Architect, Splunk",Deploying,Breakout Sessions
189,2,Cloudy with a Chance of Data Leaks: Securing Your SaaS Applications,"SaaS security is an important part of any security posture. A simple, well-intentioned mistake by any employee can put your intellectual property and potentially your entire organization at risk. Companies need to know how their documents are being shared in the cloud, how employees are using social media, and who is accessing their source code. Even a sanctioned SaaS application can be a vector for attack if not carefully configured. This session will discuss the challenges of securing SaaS applications, how Splunk and Palo Alto Networks work together to provide visibility into usage, and the security implications for SaaS applications so security administrators can safely enable application for their business.

",2015-09-22,2015-09-22 12:00,2015-09-22 12:45,Unknown,Unknown,Splunk Enterprise,Operations Manager;;Security Analyst;;Business Manager,Good for All Skill Levels,Cloud Solutions;;Security Compliance and Anti-fraud,"Brian Torres-Gil - Solutions Architect, Palo Alto Networks",Security Compliance and Anti-fraud,Breakout Sessions
1,1,Architecting and Sizing Your Splunk Deployment,Learn the basics of how to build out your Splunk deployment. You will learn about specific Splunk roles and how they are applied in practice. The process for building/expanding a Splunk installation will be covered in addition to best practices.,2015-09-22,2015-09-22 11:00,2015-09-22 11:45,Unknown,111-112 (Level 1) ,Unknown,Architect;;Administrator,Good for All Skill Levels ,Best Practices,"Simeon Yep - Sr. Solutions Architect, Splunk;;Karandeep Bains - Sales Engineering Manager, Splunk",Deploying,Breakout Sessions
45,6,Breach Management in Splunk App for Enterprise Security,"Whether it's through your internal security team or via a letter from the FBI, being notified that your company has been compromised is in no way a good thing. These events, however inevitable they may be, send chills down your spine and put you directly into disaster recovery mode. The reaction is often multiplied by the sheer scope of the compromise once you realize that the breach encompasses a multitude of systems, and not just the one or two you were initially alerted to. Thousands of endpoints and it's now your job to develop an effective remediation strategy that not only removes the current threat from the environment but also reduces the chances of the attacker re-compromising the environment post remediation. This discussion will show how Splunk App for Enterprise Security can be used to scope and manage a breach in a structured and organized manner. Making an already stressful situation feel a little less daunting. This session repeats in Breakout 7.",2015-09-22,2015-09-22 17:15,2015-09-22 18:00,Unknown,319 (Level 3) ,Splunk Enterprise;;Splunk App for Enterprise Security,Security Analyst,Intermediate,Security Compliance and Anti-fraud,"Brian Luger - Software Engineer, Security, Splunk",Security Compliance and Anti-fraud,Breakout Sessions
CT1,,"Splunking IT Data Is Great, Splunking Non-IT Data Is Awesome","A long, long time ago? in a university far, far away (from .conf2015 that is)? we installed Splunk. The University of Adelaide Information Security Team manages a Splunk deployment that has evolved to include a university-wide user base. When we started to think about Splunk outside of everyday working life, looking past our job description, we saw applications for machine data everywhere.
Come with me as I take you on our journey of evolution at the university that led to a light bulb moment. We're at a point in time now where people not only know about Splunk, but they proactively approach us with their challenges, from security operations to infrastructure operations, and on to web application monitoring and reporting. We have evolved to include Splunk software as part of facilities management reporting, teaching space usage and project reporting, and the best is yet to come. Importantly, while this talk comes out of a university, our experiences with Splunk are not entirely unique to higher education.",2015-09-22,Unknown,Unknown,Higher Education,Community Theater Marquee Ballroom ,Splunk Enterprise,Administrator;;Architect;;Operations Manager,Good for All Skill Levels,Business Analytics;;IoT and Industrial Data;;Customer Success Story;;Best Practices,"Mathew Benwell - Senior Information Security Specialist, The University of Adelaide",Using Splunk/Search Language,Community Theater
35,5,"Splunk Hunk - Performance, Best Practices, Troubleshooting","In this Hunk session, we will examine the knobs to improve Hunk performance. We will show the best way to improve from a million events in 40 minutes to well over 100s of million events within 4 minutes. We will examine real world deployments and see what Hunk best practices work and what we should avoid. We'll also discuss the common challenges with Hunk Deployments and how to troubleshoot and fix them. ",2015-09-22,2015-09-22 16:15,2015-09-22 17:00,Unknown,304-305 (Level 3) ,Hunk,Administrator;;Architect;;Developer;;Operations Manager,Advanced,Big Data;;IT Operations;;Log Management;;Best Practices,"Raanan Dagan - Sr Sales Engineer, Hadoop specialist, Splunk;;Praveen Burgu - Senior Software Engineer, Splunk Inc",Big Data,Breakout Sessions
129,4,Exposing Fraud and Risk for Health Agencies,"Detecting fraud in government can be overwhelming due to the amount of data that needs to be managed. Most agencies have limited quality audit/control resources, making it difficult to gather transactional system data into a manageable subset to oversee program integrity.  But Splunk helped make the difference for the agency profiled in this session. Splunk is so flexible, they had the ability to integrate data sources without help of an application development team, and achieved cost savings because Splunk served as the one solution for security investigation, compliance reporting and program integrity issue detection. 
This session will show examples of internal threats where workers are overriding the system, as well as how to detect members of the same household receiving the same benefit. Join us to see how early detection can prevent fraud from happening and identify insider threats.

",2015-09-22,2015-09-22 15:00,2015-09-22 15:45,"Technology
Public Sector",121 (Level 1) ,Splunk Enterprise,Security Analyst,Good for All Skill Levels,Business Analytics;;Security Compliance and Anti-fraud;;Customer Success Story;;Best Practices,"Bharane Balasubramnaian - Manager, Deloitte Consulting",Security Compliance and Anti-fraud,Breakout Sessions
24,4,Field Extraction 101,"Fields are a critical component of Splunk, and they're necessary to be able to create reports, calculate statistics, correlate events and discover underlying structures and patterns. Come learn how to extract fields from events so that you can take your Splunking to the next level.
In this breakout session, you will learn how to use the field extractor, and by the end you will have learned how to extract fields from raw data and other fields, wrangle multi-valued fields, find and fix inappropriate extractions, and work some magic with the most underrated field of them all: punct!. (Elementary RegEx concepts will be covered but this will not be a course on RegEx.)",2015-09-22,2015-09-22 15:00,2015-09-22 15:45,Unknown,320 (Level 3) ,Splunk Enterprise,Administrator,Good for All Skill Levels ,Best Practices,"Clara Lee - Software Engineer, Splunk;;Jesse Miller - Product Manager, Splunk",Using Splunk/Search Language,Breakout Sessions
171,2,Splunk for IoT at Bosch Software Innovations,"Bosch Software Innovations leads companies into the connected world with solutions based on the Bosch IoT Suite. The Internet of Things (IoT) is driving the innovations that make it possible for our customers to automate their processes and confidently tap new business areas. 
In this session, learn about how Bosch Software Innovations uses Splunk for a number of interesting use cases, from managing the operations and availability of their IoT platform, to managing the world's first fleet of connected lawn mowers!",2015-09-22,2015-09-22 12:00,2015-09-22 12:45,Manufacturing,Unknown,Splunk Enterprise;;Splunk Cloud,Business Manager;;Developer,Intermediate,Best Practices;;Customer Success Story,"Gerritt Schmitz - Bosch;;Renjith Nair - Senior System Engineer, Bosch",Internet of Things,Breakout Sessions
13,3,Monitoring your Business Service as a Whole--IT Services Insight,"What if you could identify and monitor all of the dependencies of your critical business services from one place? In this session, we will talk about how to use Splunk to monitor ""business services"" as a whole. We will expand beyond typical application-oriented use cases and explore the larger picture of IT dependencies for your critical business services. We will conclude with a discussion on how Splunk ITSI consumes this information and provide benefits to the health of your critical services as a whole.",2015-09-22,2015-09-22 13:00,2015-09-22 13:45,Unknown,114 (Level 1) ,Splunk Enterprise,Operations Manager;;Administrator;;CIO,Good for All Skill Levels,Application Delivery;;Business Analytics;;Cloud Solutions;;IT Operations;;Best Practices,"Michael Donnelly - Sr. Sales Engineer, Splunk",IT Operations,Breakout Sessions
4,1,Security Vision and Program Overview,"Leaders from Splunk's Security Market Group will discuss Splunk's security vision and themes, and review the security program design including interesting activities and topics. We'll also take a look beyond the sessions, to detail networking opportunities, office hours, ad-hoc mtgs, hands-on exercises and more?all available to you only at .conf2015. ",2015-09-22,2015-09-22 11:00,2015-09-22 11:45,Unknown,Unknown,Splunk Enterprise;;Splunk Cloud;;Splunk App for Enterprise Security,Administrator;;Architect;;Security Analyst;;CIO;;CISO,Good for All Skill Levels,Security Compliance and Anti-fraud,Unknown,Security Compliance and Anti-fraud,Super Session
44,6,Supercharge Your Mobile App Delivery with Splunk MINT,"It is an unquestioned fact that consumers rely on mobile more and more each day. Transactions are moving from PCs and laptops to mobile devices and tablets. Splunk is able to collect and process petabytes of data that are produced by your servers and websites. But what about the data created from mobile? Splunk MINT (Mobile Intelligence) is the answer. 
With Splunk MINT, you automatically get insights, analytics, performance data and crash data but you can also gather more data to track user analytics and behavior, events and transactions. For all those with the power of Splunk Enterprise!",2015-09-22,2015-09-22 17:15,2015-09-22 18:00,Unknown,118 (Level 1) ,Splunk MINT;;Splunk Enterprise,Developer;;Administrator;;Operations Manager,Good for All Skill Levels,Application Delivery;;Big Data;;Business Analytics;;IT Operations,"Kostas Polychronis - Head of Mobile, Splunk MINT, Splunk",Mobile Intelligence,Breakout Sessions
130,5,"Security Ninjutsu Part Two: More Security Analytics, Correlation and Action!","At .conf2014 in Security Ninjutsu, we covered four real customer scenarios that allowed security users to leverage advanced correlation and anomaly detection, moving beyond basic incident response. You needn't have attended last year's session because this year we will cover four totally new use cases! We will be diving into analytics (basic through advanced) and threat discovery, easy apps for hunting, new bidirectional threat intel integrations and more! Through each of the examples, we will review the data sources, discuss how to analyze them, and see what actions could be taken, providing reusable examples for how to level up your security capabilities with Splunk software.",2015-09-22,2015-09-22 16:15,2015-09-22 17:00,Unknown,119 (Level 1) ,Splunk Enterprise,Security Analyst,Intermediate,Security Compliance and Anti-fraud;;Best Practices,"David Veuve - Sr. Sales Engineer, Splunk",Security Compliance and Anti-fraud,Breakout Sessions
50,6,Search Efficiency Optimization,"Gain a comprehensive understanding of search efficiency optimization techniques at the search line, along with which techniques to avoid. Evaluate search time efficiency and performance for many common use cases. Learn about summary indexes, search accelerations, lookup tables, saved searches and jobs, and pivot tables contribute to, and in some cases hide, search performance and efficiency. Repeats in Breakout 12.",2015-09-22,2015-09-22 17:15,2015-09-22 18:00,Unknown,320 (Level 3) ,Splunk Enterprise,Operations Manager;;Administrator;;Developer;;Security Analyst,Intermediate,Big Data;;Log Management;;Best Practices,"Duncan Turnbull - Solutions Architect, Splunk;;Julian Harty - Solutions Architect, Splunk",Using Splunk/Search Language,Breakout Sessions
5,1,IT Operations Super Session,"Splunk is the backbone of many IT organizations, helping drive critical business decisions, reduce costs and complexity and maximize operational efficiencies by consolidating silos of machine data into actionable insights. Splunk helps thousands of customers around the world resolve problems faster, reduce downtime and improve user satisfaction and customer retention. ",2015-09-22,2015-09-22 11:00,2015-09-22 11:45,Unknown,Unknown,Splunk Enterprise;;Splunk Cloud,Administrator;;Architect;;Developer;;Operations Manager;;Business Manager;;CIO;;CTO,Good for All Skill Levels ,IT Operations,"Rick Fitz - SVP, IT Markets, Splunk;;Clint Sharp, Jon Rooney - Sr. Director, Product Management, Sr. Director, Product Marketing, Splunk",IT Operations,Super Session
119,4,Splunking The Endpoint,"The ongoing cyber-war has a front line and that is the endpoint. In this session, you'll learn various methods to improve endpoint security with the Splunk Universal Forwarder and with commercial endpoint solutions. You can gain critical, timely, detailed information about what's happening on your desktops, laptops, hosts, and POS systems. You can correlate this data to network, threat intel, and other data sources. You'll learn how filesystem details, processes, services, hashes, ports, registry settings and more can be used to detect attackers. This will help any organization using Splunk to greatly improve their security posture.",2015-09-22,2015-09-22 15:00,2015-09-22 15:45,"Retail
Technology",119 (Level 1) ,Splunk Enterprise,Security Analyst,Intermediate,Log Management;;Security Compliance and Anti-fraud,"James Brodsky - Senior SE/Security SME, Splunk",Security Compliance and Anti-fraud,Breakout Sessions
22,4,"Real World Big Data Architecture - Splunk, Hadoop, RDBMS","Big Data, Big Data, Big Data. Is it just a buzzword or can we actually leverage it in a real world scenario?
In this session, we discuss and demonstrate the architecture that best encapsulates all the Big Data components and show how Splunk is ultimately the best choice for most use cases.
This session digs into the technical elements and architecture that is required to combine real-time data with historical data and transactional data. We demonstrate how Splunk, Hunk, DB Connect and Hadoop Connect can live under a single roof to enable analysts to combine Splunk, Hadoop and RDBMS.",2015-09-22,2015-09-22 15:00,2015-09-22 15:45,Unknown,304-305 (Level 3) ,Splunk Enterprise;;Splunk Cloud;;Hunk,Architect;;Developer,Intermediate,Big Data;;Business Analytics;;IT Operations,"Raanan Dagan - Sr Sales Engineer, Hadoop specialist, Splunk;;Rohit Pujari - Big Data Specialist, Splunk",Big Data,Breakout Sessions
CT-11,2,How to Build Technical Add-on In 5 Minutes,"Getting data into Splunk is the first and the most important step for data analytics. Splunk provides a very powerful framework to allow you to build a Technical Add-on to ingest data from a large variety of different data sources via modular input. 
In this discussion, we will introduce the concept of Technical Add-on, what a Technical Add-on should have, Technical Add-on architecture, Technical Add-on Builder/Tool and Technical Add-on shared library. We will also demo ways to leverage the tools and shared libraries to create your own Technical Add-on easily.",2015-09-22,2015-09-22 12:00,2015-09-22 12:45,Unknown,Unknown,Splunk Enterprise;;Splunk Cloud,Administrator;;Architect;;Developer,Good for All Skill Levels ,Getting Data In,"Gang Tao - Architect, Splunk;;Ken Chen - Splunk",Developing,Community Theater
12,3,Leveraging Splunk for Tracking Business Transactions,"Traditionally, Splunk software has been used to ingest and analyze machine-generated data. We, at the Northern Trust Bank, have extended this to ingest and analyze business transactions like cash movements in banking. This has provided us with powerful business capabilities like tracking transactions across multiple systems, calculating cash movement amounts, etc. It has also allowed us to predict business impact of certain unusual events, which has been very challenging in the past.
We have also been able to leverage the Splunk API calls to create a business-targeted application with a customized GUI interface.",2015-09-22,2015-09-22 13:00,2015-09-22 13:45,Financial Services,113 (Level 1) ,Splunk Enterprise,Developer;;Operations Manager;;Business Manager;;CIO;;CTO;;CISO,Intermediate,Application Delivery;;Big Data;;Business Analytics;;IT Operations;;Customer Success Story,"Arijit Das - Senior Vice President, Technology Infrastructure and Operations, Northern Trust Bank;;Joseph Noga - Vice President of Technology, Komodo Cloud",Business Analytics,Breakout Sessions
